,0
12375,0
12376,0
12377,2
12378,1
12379,0
12380,0
12381,1
12382,1
12383,0
12384,0
12385,2
12386,0
12387,2
12388,1
12389,1
12390,2
12391,1
12392,0
12393,2
12394,2
12395,1
12396,0
12397,0
12398,1
12399,2
12400,0
12401,2
12402,1
12403,0
12404,2
12405,1
12406,0
12407,1
12408,1
12409,2
12410,0
12411,2
12412,0
12413,0
12414,2
12415,1
12416,0
12417,1
12418,1
12419,2
12420,0
12421,2
12422,2
12423,2
12424,0
12425,0
12426,1
12427,0
12428,2
12429,2
12430,1
12431,1
12432,2
12433,0
12434,0
12435,1
12436,2
12437,1
12438,2
12439,2
12440,0
12441,0
12442,1
12443,0
12444,2
12445,2
12446,0
12447,1
12448,1
12449,0
12450,1
12451,0
12452,0
12453,2
12454,1
12455,0
12456,1
12457,2
12458,0
12459,1
12460,0
12461,0
12462,0
12463,1
12464,2
12465,0
12466,2
12467,1
12468,2
12469,2
12470,0
12471,1
12472,2
12473,2
12474,2
12475,0
12476,2
12477,0
12478,0
12479,1
12480,0
12481,2
12482,1
12483,1
12484,2
12485,0
12486,0
12487,0
12488,2
12489,2
12490,1
12491,2
12492,2
12493,0
12494,2
12495,1
12496,1
12497,1
12498,2
12499,0
12500,2
12501,2
12502,0
12503,0
12504,2
12505,2
12506,2
12507,0
12508,0
12509,1
12510,0
12511,2
12512,0
12513,1
12514,2
12515,2
12516,2
12517,1
12518,2
12519,0
12520,2
12521,1
12522,0
12523,0
12524,0
12525,2
12526,2
12527,1
12528,0
12529,1
12530,2
12531,2
12532,2
12533,2
12534,0
12535,0
12536,2
12537,0
12538,2
12539,2
12540,0
12541,2
12542,2
12543,0
12544,0
12545,0
12546,0
12547,2
12548,2
12549,0
12550,1
12551,0
12552,1
12553,2
12554,1
12555,0
12556,0
12557,1
12558,0
12559,2
12560,0
12561,1
12562,0
12563,2
12564,1
12565,0
12566,1
12567,0
12568,1
12569,2
12570,1
12571,0
12572,1
12573,0
12574,1
12575,1
12576,0
12577,0
12578,2
12579,0
12580,0
12581,0
12582,2
12583,0
12584,0
12585,0
12586,1
12587,0
12588,2
12589,1
12590,2
12591,0
12592,1
12593,2
12594,1
12595,1
12596,0
12597,0
12598,0
12599,1
12600,1
12601,2
12602,1
12603,2
12604,2
12605,0
12606,0
12607,0
12608,0
12609,0
12610,2
12611,2
12612,2
12613,1
12614,0
12615,2
12616,2
12617,0
12618,2
12619,0
12620,0
12621,2
12622,2
12623,2
12624,2
12625,2
12626,1
12627,1
12628,0
12629,0
12630,0
12631,2
12632,1
12633,2
12634,2
12635,1
12636,0
12637,1
12638,1
12639,1
12640,0
12641,0
12642,2
12643,0
12644,0
12645,2
12646,1
12647,1
12648,1
12649,1
12650,0
12651,2
12652,2
12653,0
12654,0
12655,2
12656,0
12657,2
12658,0
12659,2
12660,1
12661,0
12662,0
12663,1
12664,2
12665,2
12666,1
12667,0
12668,0
12669,1
12670,1
12671,0
12672,0
12673,0
12674,2
12675,1
12676,0
12677,0
12678,2
12679,2
12680,2
12681,2
12682,2
12683,0
12684,2
12685,0
12686,0
12687,1
12688,0
12689,1
12690,1
12691,2
12692,1
12693,0
12694,1
12695,0
12696,1
12697,1
12698,0
12699,2
12700,0
12701,2
12702,2
12703,2
12704,0
12705,1
12706,2
12707,1
12708,0
12709,0
12710,2
12711,0
12712,0
12713,1
12714,1
12715,2
12716,2
12717,2
12718,2
12719,0
12720,0
12721,1
12722,1
12723,2
12724,2
12725,0
12726,1
12727,0
12728,1
12729,0
12730,0
12731,0
12732,2
12733,0
12734,0
12735,1
12736,1
12737,0
12738,0
12739,0
12740,2
12741,0
12742,0
12743,2
12744,2
12745,0
12746,2
12747,2
12748,2
12749,0
12750,0
12751,0
12752,2
12753,2
12754,1
12755,0
12756,1
12757,0
12758,1
12759,2
12760,1
12761,2
12762,1
12763,2
12764,2
12765,1
12766,1
12767,2
12768,2
12769,0
12770,0
12771,0
12772,1
12773,0
12774,1
12775,2
12776,0
12777,0
12778,2
12779,0
12780,2
12781,2
12782,2
12783,1
12784,0
12785,1
12786,0
12787,0
12788,1
12789,2
12790,2
12791,1
12792,2
12793,0
12794,0
12795,1
12796,0
12797,0
12798,0
12799,0
12800,0
12801,0
12802,2
12803,2
12804,2
12805,2
12806,1
12807,0
12808,0
12809,1
12810,0
12811,0
12812,2
12813,0
12814,0
12815,0
12816,0
12817,0
12818,0
12819,2
12820,2
12821,2
12822,0
12823,2
12824,1
12825,0
12826,0
12827,0
12828,2
12829,0
12830,0
12831,1
12832,2
12833,2
12834,1
12835,0
12836,1
12837,1
12838,1
12839,1
12840,2
12841,0
12842,0
12843,0
12844,0
12845,0
12846,2
12847,0
12848,1
12849,2
12850,0
12851,0
12852,1
12853,2
12854,1
12855,2
12856,0
12857,0
12858,0
12859,2
12860,0
12861,2
12862,2
12863,0
12864,1
12865,0
12866,2
12867,2
12868,1
12869,1
12870,2
12871,2
12872,0
12873,1
12874,0
12875,2
12876,0
12877,2
12878,0
12879,2
12880,1
12881,0
12882,1
12883,0
12884,1
12885,2
12886,0
12887,0
12888,1
12889,0
12890,1
12891,0
12892,1
12893,1
12894,1
12895,1
12896,0
12897,2
12898,2
12899,0
12900,0
12901,2
12902,1
12903,0
12904,2
12905,1
12906,1
12907,0
12908,1
12909,2
12910,1
12911,0
12912,0
12913,0
12914,1
12915,1
12916,1
12917,2
12918,0
12919,1
12920,2
12921,1
12922,2
12923,0
12924,0
12925,2
12926,2
12927,2
12928,2
12929,2
12930,2
12931,1
12932,0
12933,0
12934,0
12935,0
12936,0
12937,1
12938,0
12939,2
12940,2
12941,2
12942,2
12943,0
12944,2
12945,0
12946,2
12947,0
12948,0
12949,0
12950,2
12951,0
12952,1
12953,0
12954,0
12955,0
12956,1
12957,0
12958,2
12959,0
12960,0
12961,0
12962,0
12963,0
12964,1
12965,2
12966,0
12967,0
12968,2
12969,2
12970,0
12971,0
12972,2
12973,0
12974,1
12975,1
12976,2
12977,0
12978,0
12979,1
12980,1
12981,0
12982,2
12983,1
12984,0
12985,0
12986,2
12987,2
12988,2
12989,2
12990,1
12991,0
12992,1
12993,0
12994,1
12995,1
12996,0
12997,0
12998,2
12999,1
13000,2
13001,1
13002,0
13003,1
13004,1
13005,2
13006,2
13007,0
13008,2
13009,1
13010,2
13011,0
13012,2
13013,2
13014,1
13015,1
13016,0
13017,1
13018,2
13019,0
13020,0
13021,0
13022,1
13023,2
13024,2
13025,0
13026,2
13027,0
13028,0
13029,2
13030,2
13031,0
13032,2
13033,1
13034,0
13035,1
13036,0
13037,1
13038,2
13039,0
13040,2
13041,1
13042,0
13043,2
13044,0
13045,1
13046,0
13047,0
13048,1
13049,0
13050,0
13051,0
13052,1
13053,2
13054,1
13055,2
13056,2
13057,2
13058,2
13059,1
13060,2
13061,2
13062,0
13063,2
13064,1
13065,2
13066,0
13067,0
13068,0
13069,2
13070,2
13071,0
13072,1
13073,0
13074,1
13075,0
13076,2
13077,1
13078,2
13079,0
13080,1
13081,0
13082,0
13083,2
13084,2
13085,2
13086,0
13087,1
13088,2
13089,1
13090,1
13091,2
13092,1
13093,2
13094,1
13095,0
13096,2
13097,1
13098,1
13099,2
13100,0
13101,2
13102,2
13103,1
13104,0
13105,0
13106,0
13107,0
13108,0
13109,0
13110,1
13111,1
13112,2
13113,2
13114,2
13115,0
13116,0
13117,2
13118,2
13119,2
13120,2
13121,0
13122,1
13123,0
13124,0
13125,0
13126,0
13127,0
13128,2
13129,0
13130,0
13131,2
13132,0
13133,2
13134,2
13135,1
13136,2
13137,0
13138,1
13139,0
13140,2
13141,0
13142,0
13143,1
13144,1
13145,1
13146,2
13147,2
13148,0
13149,1
13150,2
13151,1
13152,2
13153,2
13154,0
13155,1
13156,0
13157,1
13158,0
13159,0
13160,0
13161,0
13162,2
13163,1
13164,2
13165,2
13166,1
13167,2
13168,1
13169,2
13170,1
13171,0
13172,0
13173,1
13174,2
13175,2
13176,1
13177,2
13178,2
13179,1
13180,2
13181,2
13182,1
13183,1
13184,2
13185,0
13186,2
13187,0
13188,1
13189,0
13190,0
13191,1
13192,0
13193,0
13194,1
13195,0
13196,1
13197,0
13198,0
13199,0
13200,0
13201,1
13202,1
13203,2
13204,2
13205,2
13206,1
13207,2
13208,0
13209,0
13210,1
13211,1
13212,2
13213,0
13214,0
13215,1
13216,0
13217,0
13218,0
13219,2
13220,0
13221,1
13222,0
13223,2
13224,0
13225,0
13226,1
13227,2
13228,0
13229,1
13230,2
13231,0
13232,1
13233,1
13234,1
13235,0
13236,2
13237,0
13238,0
13239,2
13240,2
13241,2
13242,2
13243,1
13244,1
13245,1
13246,0
13247,0
13248,2
13249,1
13250,2
13251,0
13252,2
13253,0
13254,2
13255,0
13256,2
13257,0
13258,2
13259,1
13260,1
13261,0
13262,2
13263,0
13264,0
13265,1
13266,0
13267,2
13268,1
13269,1
13270,1
13271,2
13272,2
13273,1
13274,0
13275,0
13276,2
13277,2
13278,0
13279,1
13280,0
13281,0
13282,2
13283,1
13284,0
13285,0
13286,2
13287,2
13288,0
13289,0
13290,0
13291,0
13292,0
13293,0
13294,1
13295,0
13296,0
13297,2
13298,2
13299,0
13300,0
13301,0
13302,2
13303,1
13304,2
13305,0
13306,2
13307,0
13308,1
13309,0
13310,0
13311,1
13312,0
13313,0
13314,1
13315,2
13316,1
13317,1
13318,0
13319,1
13320,0
13321,2
13322,0
13323,0
13324,0
13325,0
13326,1
13327,2
13328,1
13329,2
13330,1
13331,0
13332,2
13333,2
13334,0
13335,1
13336,1
13337,0
13338,0
13339,2
13340,0
13341,2
13342,1
13343,1
13344,2
13345,0
13346,2
13347,2
13348,0
13349,0
13350,0
13351,0
13352,1
13353,2
13354,0
13355,2
13356,0
13357,0
13358,2
13359,0
13360,1
13361,1
13362,1
13363,2
13364,0
13365,0
13366,0
13367,0
13368,0
13369,2
13370,0
13371,2
13372,1
13373,2
13374,2
13375,0
13376,2
13377,1
13378,1
13379,2
13380,1
13381,2
13382,0
13383,0
13384,0
13385,2
13386,0
13387,0
13388,1
13389,1
13390,0
13391,2
13392,2
13393,0
13394,0
13395,1
13396,1
13397,0
13398,2
13399,0
13400,1
13401,2
13402,0
13403,0
13404,2
13405,0
13406,1
13407,0
13408,2
13409,2
13410,2
13411,2
13412,0
13413,1
13414,2
13415,0
13416,1
13417,1
13418,0
13419,0
13420,2
13421,1
13422,0
13423,0
13424,1
13425,0
13426,2
13427,0
13428,2
13429,0
13430,1
13431,0
13432,0
13433,2
13434,2
13435,0
13436,2
13437,0
13438,2
13439,2
13440,2
13441,0
13442,2
13443,1
13444,0
13445,0
13446,2
13447,0
13448,1
13449,0
13450,0
13451,0
13452,0
13453,2
13454,1
13455,2
13456,0
13457,0
13458,0
13459,2
13460,2
13461,1
13462,0
13463,1
13464,2
13465,1
13466,2
13467,2
13468,1
13469,1
13470,0
13471,1
13472,0
13473,0
13474,0
13475,1
13476,0
13477,1
13478,0
13479,2
13480,1
13481,2
13482,0
13483,1
13484,2
13485,2
13486,1
13487,2
13488,0
13489,1
13490,2
13491,1
13492,2
13493,1
13494,0
13495,1
13496,1
13497,2
13498,2
13499,0
13500,2
13501,0
13502,0
13503,1
13504,1
13505,1
13506,2
13507,0
13508,0
13509,2
13510,0
13511,0
13512,0
13513,0
13514,0
13515,0
13516,0
13517,2
13518,0
13519,0
13520,0
13521,2
13522,0
13523,2
13524,0
13525,2
13526,2
13527,1
13528,0
13529,1
13530,2
13531,2
13532,1
13533,1
13534,0
13535,0
13536,2
13537,1
13538,0
13539,2
13540,0
13541,1
13542,1
13543,0
13544,1
13545,2
13546,0
13547,1
13548,0
13549,0
13550,0
13551,2
13552,0
13553,0
13554,1
13555,1
13556,2
13557,1
13558,2
13559,2
13560,0
13561,1
13562,1
13563,0
13564,0
13565,0
13566,1
13567,2
13568,1
13569,2
13570,2
13571,0
13572,1
13573,2
13574,0
13575,2
13576,0
13577,0
13578,2
13579,2
13580,2
13581,2
13582,2
13583,1
13584,1
13585,2
13586,0
13587,2
13588,2
13589,0
13590,0
13591,2
13592,2
13593,0
13594,0
13595,1
13596,2
13597,0
13598,0
13599,2
13600,2
13601,1
13602,0
13603,1
13604,1
13605,0
13606,2
13607,0
13608,0
13609,2
13610,0
13611,2
13612,2
13613,0
13614,0
13615,0
13616,0
13617,2
13618,0
13619,2
13620,2
13621,0
13622,2
13623,0
13624,0
13625,2
13626,0
13627,0
13628,2
13629,0
13630,2
13631,1
13632,2
13633,2
13634,0
13635,1
13636,2
13637,1
13638,2
13639,2
13640,0
13641,0
13642,2
13643,0
13644,2
13645,2
13646,1
13647,0
13648,1
13649,1
13650,0
13651,2
13652,0
13653,1
13654,0
13655,2
13656,2
13657,2
13658,2
13659,0
13660,0
13661,2
13662,0
13663,0
13664,0
13665,2
13666,0
13667,0
13668,1
13669,0
13670,1
13671,1
13672,0
13673,2
13674,2
13675,0
13676,2
13677,2
13678,0
13679,1
13680,0
13681,0
13682,1
13683,0
13684,2
13685,2
13686,0
13687,2
13688,0
13689,0
13690,1
13691,1
13692,0
13693,2
13694,1
13695,0
13696,0
13697,0
13698,1
13699,1
13700,2
13701,0
13702,0
13703,1
13704,0
13705,1
13706,2
13707,1
13708,2
13709,1
13710,2
13711,2
13712,0
13713,2
13714,1
13715,1
13716,0
13717,1
13718,0
13719,0
13720,2
13721,0
13722,0
13723,2
13724,0
13725,0
13726,0
13727,2
13728,0
13729,0
13730,0
13731,0
13732,0
13733,1
13734,1
13735,0
13736,0
13737,0
13738,1
13739,2
13740,2
13741,1
13742,2
13743,0
13744,0
13745,0
13746,1
13747,2
13748,0
13749,1
13750,1
13751,0
13752,2
13753,0
13754,0
13755,2
13756,1
13757,1
13758,0
13759,1
13760,0
13761,1
13762,2
13763,0
13764,2
13765,0
13766,2
13767,0
13768,2
13769,0
13770,0
13771,2
13772,0
13773,2
13774,2
13775,0
13776,1
13777,2
13778,0
13779,2
13780,1
13781,1
13782,2
13783,2
13784,0
13785,2
13786,0
13787,1
13788,0
13789,0
13790,1
13791,1
13792,0
13793,1
13794,2
13795,2
13796,0
13797,2
13798,1
13799,0
13800,2
13801,1
13802,2
13803,2
13804,1
13805,1
13806,0
13807,1
13808,0
13809,2
13810,0
13811,2
13812,2
13813,1
13814,2
13815,2
13816,2
13817,2
13818,0
13819,0
13820,0
13821,0
13822,1
13823,1
13824,0
13825,2
13826,0
13827,0
13828,1
13829,0
13830,0
13831,1
13832,2
13833,1
13834,0
13835,0
13836,0
13837,2
13838,2
13839,1
13840,1
13841,1
13842,0
13843,2
13844,2
13845,1
13846,2
13847,1
13848,0
13849,0
13850,0
13851,2
13852,2
13853,0
13854,2
13855,1
13856,0
13857,0
13858,1
13859,2
13860,1
13861,0
13862,1
13863,2
13864,0
13865,0
13866,2
13867,0
13868,0
13869,0
13870,2
13871,1
13872,2
13873,1
13874,0
13875,0
13876,0
13877,1
13878,0
13879,2
13880,2
13881,1
13882,2
13883,1
13884,0
13885,1
13886,0
13887,1
13888,0
13889,1
13890,0
13891,0
13892,0
13893,1
13894,0
13895,2
13896,2
13897,2
13898,0
13899,0
13900,1
13901,2
13902,2
13903,0
13904,0
13905,0
13906,1
13907,1
13908,2
13909,1
13910,2
13911,1
13912,2
13913,0
13914,0
13915,2
13916,2
13917,1
13918,0
13919,2
13920,1
13921,0
13922,1
13923,2
13924,0
13925,1
13926,2
13927,0
13928,1
13929,0
13930,0
13931,0
13932,1
13933,2
13934,0
13935,0
13936,0
13937,2
13938,0
13939,1
13940,0
13941,2
13942,2
13943,0
13944,0
13945,2
13946,2
13947,0
13948,2
13949,2
13950,1
13951,0
13952,2
13953,0
13954,0
13955,2
13956,1
13957,2
13958,0
13959,1
13960,0
13961,2
13962,1
13963,1
13964,1
13965,0
13966,1
13967,2
13968,2
13969,0
13970,1
13971,2
13972,0
13973,1
13974,0
13975,0
13976,2
13977,0
13978,0
13979,2
13980,0
13981,0
13982,1
13983,1
13984,1
13985,1
13986,2
13987,2
13988,0
13989,1
13990,0
13991,2
13992,0
13993,0
13994,1
13995,0
13996,2
13997,2
13998,2
13999,0
14000,0
14001,1
14002,2
14003,0
14004,1
14005,2
14006,2
14007,2
14008,0
14009,2
14010,2
14011,0
14012,0
14013,0
14014,2
14015,0
14016,0
14017,2
14018,2
14019,2
14020,2
14021,2
14022,0
14023,0
14024,0
14025,2
14026,0
14027,1
14028,2
14029,2
14030,2
14031,2
14032,0
14033,2
14034,1
14035,0
14036,2
14037,1
14038,0
14039,2
14040,1
14041,2
14042,0
14043,1
14044,1
14045,1
14046,1
14047,2
14048,2
14049,2
14050,1
14051,2
14052,0
14053,2
14054,1
14055,0
14056,0
14057,2
14058,2
14059,1
14060,2
14061,0
14062,0
14063,1
14064,0
14065,0
14066,2
14067,1
14068,2
14069,1
14070,0
14071,1
14072,0
14073,2
14074,2
14075,0
14076,0
14077,0
14078,2
14079,2
14080,2
14081,2
14082,0
14083,0
14084,0
14085,0
14086,0
14087,2
14088,0
14089,0
14090,0
14091,2
14092,0
14093,2
14094,2
14095,2
14096,2
14097,0
14098,0
14099,0
14100,2
14101,2
14102,2
14103,0
14104,0
14105,0
14106,2
14107,0
14108,0
14109,1
14110,0
14111,0
14112,0
14113,2
14114,2
14115,2
14116,2
14117,2
14118,2
14119,2
14120,0
14121,2
14122,0
14123,1
14124,0
14125,0
14126,2
14127,1
14128,0
14129,0
14130,0
14131,0
14132,0
14133,2
14134,0
14135,2
14136,2
14137,0
14138,2
14139,1
14140,2
14141,0
14142,2
14143,0
14144,2
14145,2
14146,0
14147,2
14148,1
14149,1
14150,2
14151,0
14152,0
14153,2
14154,2
14155,1
14156,1
14157,2
14158,2
14159,2
14160,0
14161,0
14162,1
14163,2
14164,2
14165,0
14166,0
14167,0
14168,1
14169,0
14170,1
14171,2
14172,2
14173,1
14174,2
14175,1
14176,0
14177,1
14178,1
14179,2
14180,1
14181,2
14182,0
14183,2
14184,0
14185,1
14186,0
14187,0
14188,2
14189,0
14190,2
14191,2
14192,1
14193,2
14194,0
14195,2
14196,1
14197,1
14198,1
14199,0
14200,2
14201,0
14202,2
14203,0
14204,0
14205,0
14206,1
14207,2
14208,1
14209,0
14210,2
14211,2
14212,1
14213,1
14214,0
14215,2
14216,0
14217,2
14218,0
14219,0
14220,1
14221,1
14222,2
14223,2
14224,0
14225,0
14226,2
14227,0
14228,1
14229,0
14230,0
14231,2
14232,1
14233,1
14234,1
14235,2
14236,2
14237,2
14238,0
14239,1
14240,0
14241,1
14242,0
14243,1
14244,0
14245,2
14246,0
14247,2
14248,1
14249,0
14250,1
14251,0
14252,2
14253,2
14254,2
14255,2
14256,0
14257,2
14258,0
14259,0
14260,2
14261,2
14262,1
14263,2
14264,1
14265,0
14266,0
14267,0
14268,0
14269,2
14270,2
14271,2
14272,2
14273,2
14274,0
14275,1
14276,2
14277,0
14278,0
14279,2
14280,2
14281,1
14282,1
14283,1
14284,0
14285,2
14286,2
14287,2
14288,0
14289,2
14290,0
14291,0
14292,2
14293,0
14294,0
14295,1
14296,0
14297,2
14298,0
14299,2
14300,0
14301,1
14302,2
14303,1
14304,0
14305,1
14306,1
14307,0
14308,2
14309,2
14310,1
14311,2
14312,2
14313,2
14314,0
14315,2
14316,2
14317,0
14318,2
14319,2
14320,2
14321,2
14322,2
14323,1
14324,1
14325,2
14326,2
14327,2
14328,1
14329,2
14330,2
14331,2
14332,1
14333,0
14334,1
14335,2
14336,2
14337,1
14338,0
14339,0
14340,0
14341,0
14342,1
14343,0
14344,0
14345,0
14346,0
14347,0
14348,0
14349,0
14350,2
14351,1
14352,0
14353,0
14354,0
14355,0
14356,1
14357,0
14358,1
14359,0
14360,0
14361,2
14362,0
14363,2
14364,2
14365,0
14366,0
14367,2
14368,0
14369,0
14370,2
14371,0
14372,0
14373,0
14374,1
14375,0
14376,2
14377,0
14378,0
14379,0
14380,2
14381,1
14382,0
14383,2
14384,1
14385,2
14386,0
14387,0
14388,2
14389,1
14390,0
14391,0
14392,0
14393,0
14394,1
14395,1
14396,2
14397,0
14398,1
14399,0
14400,2
14401,2
14402,0
14403,0
14404,1
14405,0
14406,2
14407,2
14408,0
14409,2
14410,2
14411,0
14412,0
14413,1
14414,0
14415,0
14416,2
14417,2
14418,0
14419,1
14420,2
14421,1
14422,2
14423,0
14424,1
14425,0
14426,1
14427,1
14428,1
14429,0
14430,2
14431,0
14432,2
14433,2
14434,1
14435,0
14436,0
14437,1
14438,2
14439,0
14440,2
14441,0
14442,1
14443,2
14444,1
14445,2
14446,2
14447,2
14448,1
14449,1
14450,1
14451,1
14452,0
14453,1
14454,0
14455,2
14456,2
14457,2
14458,0
14459,2
14460,2
14461,1
14462,1
14463,2
14464,1
14465,2
14466,2
14467,2
14468,2
14469,1
14470,2
14471,2
14472,2
14473,1
14474,2
14475,1
14476,2
14477,2
14478,0
14479,0
14480,0
14481,2
14482,2
14483,2
14484,0
14485,1
14486,2
14487,1
14488,0
14489,1
14490,2
14491,0
14492,0
14493,2
14494,0
14495,2
14496,0
14497,2
14498,0
14499,2
14500,2
14501,0
14502,1
14503,2
14504,2
14505,0
14506,1
14507,0
14508,0
14509,1
14510,1
14511,2
14512,0
14513,2
14514,0
14515,0
14516,1
14517,1
14518,0
14519,0
14520,1
14521,1
14522,0
14523,0
14524,2
14525,1
14526,2
14527,1
14528,1
14529,0
14530,1
14531,2
14532,2
14533,0
14534,2
14535,2
14536,2
14537,0
14538,2
14539,2
14540,2
14541,2
14542,0
14543,2
14544,2
14545,2
14546,2
14547,0
14548,0
14549,0
14550,2
14551,2
14552,1
14553,1
14554,2
14555,2
14556,2
14557,2
14558,1
14559,0
14560,2
14561,0
14562,2
14563,0
14564,0
14565,0
14566,1
14567,2
14568,2
14569,1
14570,0
14571,1
14572,0
14573,0
14574,0
14575,2
14576,0
14577,0
14578,2
14579,1
14580,1
14581,2
14582,1
14583,0
14584,2
14585,2
14586,2
14587,2
14588,1
14589,2
14590,2
14591,2
14592,0
14593,1
14594,2
14595,0
14596,2
14597,1
14598,1
14599,0
14600,0
14601,0
14602,0
14603,2
14604,0
14605,1
14606,0
14607,2
14608,2
14609,2
14610,0
14611,0
14612,1
14613,1
14614,0
14615,1
14616,0
14617,0
14618,1
14619,2
14620,1
14621,0
14622,2
14623,1
14624,1
14625,0
14626,1
14627,2
14628,2
14629,2
14630,2
14631,2
14632,2
14633,2
14634,0
14635,2
14636,2
14637,0
14638,1
14639,0
14640,0
14641,2
14642,2
14643,2
14644,0
14645,2
14646,0
14647,0
14648,2
14649,1
14650,2
14651,2
14652,2
14653,2
14654,0
14655,2
14656,0
14657,1
14658,2
14659,2
14660,0
14661,1
14662,1
14663,0
14664,1
14665,2
14666,0
14667,1
14668,1
14669,2
14670,0
14671,1
14672,2
14673,0
14674,1
14675,1
14676,0
14677,0
14678,1
14679,0
14680,0
14681,0
14682,1
14683,1
14684,2
14685,1
14686,2
14687,0
14688,1
14689,2
14690,1
14691,1
14692,2
14693,1
14694,0
14695,0
14696,2
14697,2
14698,0
14699,2
14700,2
14701,2
14702,0
14703,2
14704,2
14705,0
14706,0
14707,2
14708,2
14709,0
14710,0
14711,2
14712,1
14713,1
14714,2
14715,2
14716,1
14717,0
14718,0
14719,1
14720,2
14721,0
14722,0
14723,2
14724,2
14725,0
14726,2
14727,1
14728,2
14729,1
14730,0
14731,2
14732,2
14733,0
14734,2
14735,1
14736,0
14737,1
14738,0
14739,2
14740,0
14741,0
14742,0
14743,2
14744,0
14745,0
14746,0
14747,2
14748,2
14749,0
14750,2
14751,2
14752,1
14753,0
14754,0
14755,0
14756,1
14757,2
14758,2
14759,0
14760,1
14761,1
14762,2
14763,1
14764,0
14765,2
14766,0
14767,1
14768,1
14769,1
14770,0
14771,1
14772,2
14773,0
14774,0
14775,1
14776,0
14777,0
14778,1
14779,1
14780,0
14781,0
14782,2
14783,1
14784,2
14785,1
14786,1
14787,1
14788,1
14789,1
14790,0
14791,0
14792,2
14793,2
14794,0
14795,0
14796,2
14797,0
14798,1
14799,1
14800,2
14801,0
14802,0
14803,0
14804,2
14805,1
14806,0
14807,0
14808,2
14809,0
14810,1
14811,2
14812,1
14813,2
14814,2
14815,0
14816,2
14817,1
14818,2
14819,2
14820,2
14821,2
14822,0
14823,1
14824,1
14825,1
14826,0
14827,2
14828,0
14829,1
14830,1
14831,2
14832,0
14833,0
14834,0
14835,2
14836,2
14837,2
14838,2
14839,0
14840,0
14841,2
14842,1
14843,2
14844,2
14845,2
14846,2
14847,0
14848,1
14849,1
14850,1
14851,0
14852,0
14853,2
14854,1
14855,0
14856,1
14857,0
14858,1
14859,1
14860,0
14861,0
14862,0
14863,2
14864,0
14865,0
14866,0
14867,0
14868,0
14869,2
14870,0
14871,0
14872,0
14873,1
14874,2
14875,0
14876,1
14877,0
14878,1
14879,2
14880,2
14881,0
14882,2
14883,0
14884,2
14885,0
14886,1
14887,0
14888,0
14889,1
14890,1
14891,0
14892,2
14893,1
14894,1
14895,2
14896,1
14897,2
14898,0
14899,0
14900,2
14901,0
14902,1
14903,2
14904,0
14905,2
14906,2
14907,0
14908,2
14909,0
14910,0
14911,0
14912,2
14913,2
14914,1
14915,2
14916,0
14917,1
14918,2
14919,1
14920,0
14921,1
14922,0
14923,0
14924,2
14925,0
14926,0
14927,2
14928,2
14929,0
14930,0
14931,2
14932,0
14933,2
14934,1
14935,0
14936,1
14937,0
14938,0
14939,1
14940,0
14941,0
14942,2
14943,2
14944,1
14945,0
14946,1
14947,2
14948,1
14949,0
14950,2
14951,2
14952,2
14953,2
14954,0
14955,2
14956,2
14957,0
14958,2
14959,0
14960,2
14961,2
14962,0
14963,0
14964,0
14965,1
14966,0
14967,1
14968,2
14969,2
14970,2
14971,2
14972,0
14973,1
14974,1
14975,2
14976,2
14977,2
14978,2
14979,1
14980,0
14981,0
14982,0
14983,1
14984,0
14985,0
14986,1
14987,1
14988,0
14989,2
14990,0
14991,0
14992,2
14993,1
14994,0
14995,1
14996,0
14997,2
14998,2
14999,2
15000,0
15001,1
15002,0
15003,1
15004,1
15005,1
15006,2
15007,0
15008,0
15009,0
15010,2
15011,0
15012,0
15013,0
15014,0
15015,2
15016,2
15017,0
15018,0
15019,0
15020,2
15021,2
15022,0
15023,0
15024,0
15025,0
15026,2
15027,1
15028,2
15029,2
15030,0
15031,0
15032,1
15033,2
15034,2
15035,0
15036,0
15037,1
15038,1
15039,2
15040,1
15041,0
15042,0
15043,0
15044,0
15045,0
15046,1
15047,0
15048,2
15049,1
15050,2
15051,0
15052,2
15053,2
15054,2
15055,2
15056,0
15057,1
15058,0
15059,0
15060,0
15061,2
15062,2
15063,2
15064,0
15065,1
15066,2
15067,0
15068,1
15069,0
15070,1
15071,2
15072,2
15073,2
15074,0
15075,2
15076,0
15077,1
15078,2
15079,0
15080,1
15081,2
15082,0
15083,1
15084,2
15085,1
15086,0
15087,2
15088,2
15089,2
15090,0
15091,0
15092,0
15093,2
15094,0
15095,1
15096,0
15097,1
15098,0
15099,0
15100,0
15101,0
15102,0
15103,2
15104,2
15105,2
15106,1
15107,0
15108,1
15109,1
15110,2
15111,0
15112,2
15113,1
15114,2
15115,1
15116,1
15117,2
15118,0
15119,0
15120,0
15121,2
15122,2
15123,0
15124,0
15125,2
15126,2
15127,0
15128,1
15129,0
15130,1
15131,0
15132,0
15133,0
15134,2
15135,1
15136,2
15137,0
15138,0
15139,1
15140,1
15141,0
15142,1
15143,2
15144,2
15145,2
15146,0
15147,0
15148,0
15149,1
15150,2
15151,0
15152,2
15153,0
15154,0
15155,1
15156,1
15157,1
15158,2
15159,1
15160,0
15161,1
15162,0
15163,2
15164,1
15165,0
15166,2
15167,0
15168,1
15169,1
15170,2
15171,0
15172,2
15173,2
